Date,Receipt number,Receipt type,Category,SKU,Item,Variant,Modifiers applied,Quantity,Gross sales,Discounts,Net sales,Cost of goods,Gross profit,Taxes,Dining option,POS,Store,Cashier name,Customer name,Customer contacts,Comment,Status
9/13/25 3:41 PM,3-1231,Sale,,10009,kasmaran,,,1.000,23000.00,23000.00,0.00,11000.00,-11000.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/13/25 3:41 PM,3-1231,Sale,Snack,80004,Tahu Tuna,,,2.000,32000.00,0.00,32000.00,19306.00,12694.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/13/25 3:41 PM,3-1231,Sale,Snack,80001,Basreng,,,2.000,32000.00,0.00,32000.00,9488.00,22512.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/13/25 3:29 PM,3-1230,Sale,Signature Based,40005,Kinasih,,,1.000,25000.00,0.00,25000.00,10347.00,14653.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/13/25 12:44 PM,3-1229,Sale,,10023,Kenang,,,1.000,23000.00,0.00,23000.00,0.00,23000.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/13/25 12:29 PM,3-1228,Sale,Main Course,12008,Ayam Daun Jeruk,,,1.000,26000.00,0.00,26000.00,0.00,26000.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/13/25 9:48 AM,3-1227,Sale,Espresso Based,30004,Black Ice,,,2.000,36000.00,0.00,36000.00,11282.00,24718.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/13/25 9:48 AM,3-1227,Sale,Snack,80006,Tempe Mendoan,,,1.000,17000.00,0.00,17000.00,8512.00,8488.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/12/25 10:11 PM,3-1226,Sale,Signature Based,40002,Kopi Susu Ice,,,1.000,22000.00,0.00,22000.00,7735.00,14265.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/12/25 10:11 PM,3-1226,Sale,Main Course,12008,Ayam Daun Jeruk,,,1.000,26000.00,0.00,26000.00,0.00,26000.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,Ekstra nasi,Closed
9/12/25 10:10 PM,3-1225,Sale,Tea Based,60003,Lychee Tea Hot,,,1.000,17000.00,0.00,17000.00,4501.00,12499.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/12/25 9:30 PM,3-1224,Sale,Milk Based,20006,Matcha Ice,,,1.000,24000.00,0.00,24000.00,7376.00,16624.00,0.00,Takeout,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/12/25 9:30 PM,3-1224,Sale,,10015,Cheese Cake,,,1.000,28000.00,0.00,28000.00,22000.00,6000.00,0.00,Takeout,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/12/25 9:30 PM,3-1224,Sale,Espresso Based,30009,Cappucino Ice,,,1.000,26000.00,0.00,26000.00,9228.00,16772.00,0.00,Takeout,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/12/25 9:30 PM,3-1224,Sale,Snack,80001,Basreng,,,1.000,16000.00,0.00,16000.00,4744.00,11256.00,0.00,Takeout,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/12/25 7:49 PM,3-1223,Sale,Main Course,12006,Ayam Mentega,,,1.000,26000.00,0.00,26000.00,10732.00,15268.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/12/25 7:49 PM,3-1223,Sale,Main Course,12008,Ayam Daun Jeruk,,,1.000,26000.00,0.00,26000.00,0.00,26000.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/12/25 7:49 PM,3-1223,Sale,Tea Based,60004,Lychee Tea Ice,,,1.000,17000.00,0.00,17000.00,4975.00,12025.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/12/25 7:49 PM,3-1223,Sale,Signature Based,40005,Kinasih,,,1.000,25000.00,0.00,25000.00,10347.00,14653.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/12/25 7:49 PM,3-1223,Sale,Snack,80008,Singkong Keju,,,1.000,19000.00,0.00,19000.00,8580.00,10420.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/12/25 7:45 PM,3-1222,Sale,Signature kichen,70003,Waffle Matcha,,,1.000,26000.00,0.00,26000.00,12966.00,13034.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/12/25 7:45 PM,3-1222,Sale,Milk Based,20005,Coklat Ice,,,1.000,24000.00,0.00,24000.00,7376.00,16624.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/12/25 7:45 PM,3-1222,Sale,Tea Based,60001,Lemon Hot,,,1.000,16000.00,0.00,16000.00,1284.00,14716.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/12/25 7:45 PM,3-1222,Sale,Tea Based,60002,Lemon Ice,,,1.000,16000.00,0.00,16000.00,1783.00,14217.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/12/25 7:45 PM,3-1222,Sale,Snack,80003,Kentang Goreng,,,1.000,16000.00,0.00,16000.00,7288.00,8712.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/12/25 7:21 PM,3-1221,Sale,Signature Based,40005,Kinasih,,,1.000,25000.00,0.00,25000.00,10347.00,14653.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/12/25 7:21 PM,3-1221,Sale,Signature Based,40004,Husgendam Ice,,,1.000,24000.00,0.00,24000.00,9179.00,14821.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/12/25 7:21 PM,3-1221,Sale,Snack,80001,Basreng,,,1.000,16000.00,0.00,16000.00,4744.00,11256.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/12/25 6:09 PM,3-1220,Sale,Signature Based,40002,Kopi Susu Ice,,,1.000,22000.00,0.00,22000.00,7735.00,14265.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/12/25 6:09 PM,3-1220,Sale,Signature Based,40004,Husgendam Ice,,,1.000,24000.00,0.00,24000.00,9179.00,14821.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/12/25 6:09 PM,3-1220,Sale,Snack,80008,Singkong Keju,,,1.000,19000.00,0.00,19000.00,8580.00,10420.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/12/25 5:36 PM,3-1219,Sale,Main Course,12002,Nasi Gila,,,1.000,24000.00,0.00,24000.00,10783.00,13217.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,"Ga terlalu manis, pedas sedikit",Closed
9/12/25 5:09 PM,3-1218,Sale,Signature Based,40005,Kinasih,,,2.000,50000.00,0.00,50000.00,20694.00,29306.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,Ta,Closed
9/12/25 4:16 PM,3-1217,Sale,Signature Based,40004,Husgendam Ice,,,1.000,24000.00,0.00,24000.00,9179.00,14821.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/12/25 4:16 PM,3-1217,Sale,Toast,11003,Roti Bakar Strawberry,,,1.000,14000.00,0.00,14000.00,6285.00,7715.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/12/25 4:16 PM,3-1217,Sale,Coffee Based,10003,Vietnam Drip,,,1.000,18000.00,0.00,18000.00,3415.00,14585.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/12/25 4:16 PM,3-1217,Sale,Mie,90001,Mie Goreng,,,1.000,11000.00,0.00,11000.00,4880.00,6120.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/12/25 4:05 PM,3-1216,Sale,Coffee Based,10002,Tubruk Susu,,,1.000,16000.00,0.00,16000.00,3054.00,12946.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/12/25 4:05 PM,3-1216,Sale,Signature Based,40007,Terpesona,,,1.000,22000.00,0.00,22000.00,6531.00,15469.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/12/25 4:05 PM,3-1216,Sale,Snack,80001,Basreng,,,1.000,16000.00,0.00,16000.00,4744.00,11256.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/12/25 3:15 PM,3-1215,Sale,Tea Based,60002,Lemon Ice,,,1.000,16000.00,0.00,16000.00,1783.00,14217.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/12/25 2:15 PM,3-1214,Sale,Signature Based,40004,Husgendam Ice,,,2.000,48000.00,0.00,48000.00,18358.00,29642.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/12/25 1:44 PM,3-1213,Sale,Signature Based,40002,Kopi Susu Ice,,,1.000,22000.00,0.00,22000.00,7735.00,14265.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/12/25 1:44 PM,3-1213,Sale,Snack,80001,Basreng,,,1.000,16000.00,0.00,16000.00,4744.00,11256.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/12/25 1:44 PM,3-1213,Sale,Tea Based,60006,Milk Tea Ice,,,1.000,17000.00,0.00,17000.00,2790.00,14210.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/12/25 1:44 PM,3-1213,Sale,,10015,Cheese Cake,,,1.000,28000.00,0.00,28000.00,22000.00,6000.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/11/25 10:36 PM,3-1212,Sale,Tea Based,60004,Lychee Tea Ice,,,1.000,17000.00,0.00,17000.00,4975.00,12025.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/11/25 10:00 PM,3-1211,Sale,Espresso Based,30008,Cappucino,,,1.000,24000.00,0.00,24000.00,8208.00,15792.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/11/25 10:00 PM,3-1211,Sale,Milk Based,20005,Coklat Ice,,,1.000,24000.00,0.00,24000.00,7376.00,16624.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/11/25 9:32 PM,3-1210,Sale,Tea Based,60002,Lemon Ice,,,1.000,16000.00,0.00,16000.00,1783.00,14217.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/11/25 8:46 PM,3-1209,Sale,Main Course,12007,Ayam Chili Padi,,,1.000,26000.00,0.00,26000.00,13968.00,12032.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,With no soup,Closed
9/11/25 8:46 PM,3-1209,Sale,Coffee Based,10003,Vietnam Drip,,,1.000,18000.00,0.00,18000.00,3415.00,14585.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/11/25 8:35 PM,3-1208,Sale,Milk Based,20005,Coklat Ice,,,1.000,24000.00,0.00,24000.00,7376.00,16624.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/11/25 8:35 PM,3-1208,Sale,Snack,80005,Pisang Goreng Aren,,,1.000,17000.00,0.00,17000.00,5226.00,11774.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/11/25 8:27 PM,3-1207,Sale,Milk Based,20005,Coklat Ice,,,1.000,24000.00,0.00,24000.00,7376.00,16624.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/11/25 8:27 PM,3-1207,Sale,Signature Based,40004,Husgendam Ice,,,2.000,48000.00,0.00,48000.00,18358.00,29642.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/11/25 8:27 PM,3-1207,Sale,Snack,80003,Kentang Goreng,,,1.000,16000.00,0.00,16000.00,7288.00,8712.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/11/25 8:27 PM,3-1207,Sale,Snack,80002,Cireng,,,1.000,16000.00,0.00,16000.00,7040.00,8960.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/11/25 8:13 PM,3-1206,Sale,Signature Based,40005,Kinasih,,,2.000,50000.00,0.00,50000.00,20694.00,29306.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/11/25 8:13 PM,3-1206,Sale,Mie,90002,Mie Rebus,,,1.000,14000.00,0.00,14000.00,6408.00,7592.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/11/25 8:13 PM,3-1206,Sale,Snack,80003,Kentang Goreng,,,1.000,16000.00,0.00,16000.00,7288.00,8712.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/11/25 8:03 PM,3-1205,Sale,Milk Based,20006,Matcha Ice,,,1.000,24000.00,0.00,24000.00,7376.00,16624.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/11/25 8:03 PM,3-1205,Sale,,10017,Guatemala x ijen,,,1.000,27000.00,0.00,27000.00,0.00,27000.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/11/25 8:03 PM,3-1205,Sale,,10015,Cheese Cake,,,1.000,28000.00,0.00,28000.00,22000.00,6000.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/11/25 7:31 PM,3-1204,Sale,Coffee Based,10002,Tubruk Susu,,,1.000,16000.00,0.00,16000.00,3054.00,12946.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/11/25 7:31 PM,3-1204,Sale,Main Course,12009,Nasi ayam kemangi,,,1.000,26000.00,0.00,26000.00,0.00,26000.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/11/25 6:05 PM,3-1203,Sale,Signature Based,40004,Husgendam Ice,,,1.000,24000.00,0.00,24000.00,9179.00,14821.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/11/25 6:05 PM,3-1203,Sale,Signature Based,40008,Nirmala Ice,,,1.000,25000.00,0.00,25000.00,6852.00,18148.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/11/25 6:05 PM,3-1203,Sale,Snack,80006,Tempe Mendoan,,,1.000,17000.00,0.00,17000.00,8512.00,8488.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/11/25 6:05 PM,3-1203,Sale,Tea Based,60002,Lemon Ice,,,1.000,16000.00,0.00,16000.00,1783.00,14217.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/11/25 4:35 PM,3-1202,Sale,Espresso Based,30004,Black Ice,,,2.000,36000.00,0.00,36000.00,11282.00,24718.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/11/25 4:35 PM,3-1202,Sale,,10005,mesra,,,1.000,23000.00,0.00,23000.00,11000.00,12000.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/11/25 4:03 PM,3-1201,Sale,Signature Based,40002,Kopi Susu Ice,,,1.000,22000.00,0.00,22000.00,7735.00,14265.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/11/25 4:02 PM,3-1200,Sale,Snack,80005,Pisang Goreng Aren,,,1.000,17000.00,0.00,17000.00,5226.00,11774.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/11/25 4:02 PM,3-1200,Sale,Tea Based,60002,Lemon Ice,,,1.000,16000.00,0.00,16000.00,1783.00,14217.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/11/25 3:52 PM,3-1199,Sale,Signature Based,40002,Kopi Susu Ice,,,1.000,22000.00,0.00,22000.00,7735.00,14265.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/11/25 3:52 PM,3-1199,Sale,Main Course,12001,Nasi Cumi Asin,,,1.000,24000.00,0.00,24000.00,12375.00,11625.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/11/25 3:35 PM,3-1198,Sale,Tea Based,60001,Lemon Hot,,,1.000,16000.00,0.00,16000.00,1284.00,14716.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/11/25 3:33 PM,3-1197,Sale,Coffee Based,10003,Vietnam Drip,,,1.000,18000.00,0.00,18000.00,3415.00,14585.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/11/25 2:50 PM,3-1196,Sale,Milk Based,20005,Coklat Ice,,,1.000,24000.00,0.00,24000.00,7376.00,16624.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/11/25 2:50 PM,3-1196,Sale,Snack,80007,Donat,,,1.000,17000.00,0.00,17000.00,8483.00,8517.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/11/25 2:47 PM,3-1195,Sale,,10007,Rindu,,,1.000,23000.00,0.00,23000.00,11000.00,12000.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/11/25 2:47 PM,3-1195,Sale,Coffee Based,10003,Vietnam Drip,,,1.000,18000.00,0.00,18000.00,3415.00,14585.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/11/25 2:47 PM,3-1195,Sale,Mie,90001,Mie Goreng,,,1.000,11000.00,0.00,11000.00,4880.00,6120.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/11/25 2:47 PM,3-1195,Sale,Add kitchen,13007,Add Telur,,,1.000,4000.00,0.00,4000.00,1667.00,2333.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/11/25 2:47 PM,3-1195,Sale,Snack,80005,Pisang Goreng Aren,,,1.000,17000.00,0.00,17000.00,5226.00,11774.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/11/25 2:32 PM,3-1194,Sale,Coffee Based,10001,Tubruk,,,2.000,32000.00,0.00,32000.00,4792.00,27208.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/11/25 2:20 PM,3-1193,Sale,Snack,80003,Kentang Goreng,,,1.000,16000.00,0.00,16000.00,7288.00,8712.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/11/25 2:20 PM,3-1193,Sale,Milk Based,20005,Coklat Ice,,,1.000,24000.00,0.00,24000.00,7376.00,16624.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/11/25 2:18 PM,3-1192,Sale,Main Course,12002,Nasi Gila,,,1.000,24000.00,0.00,24000.00,10783.00,13217.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/11/25 2:18 PM,3-1192,Sale,,10015,Cheese Cake,,,1.000,28000.00,0.00,28000.00,22000.00,6000.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/11/25 2:18 PM,3-1192,Sale,Signature kichen,70004,Waffle Strawberry,,,1.000,26000.00,0.00,26000.00,11274.00,14726.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/11/25 12:35 PM,3-1191,Sale,Coffee Based,10001,Tubruk,,,1.000,16000.00,0.00,16000.00,2396.00,13604.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/11/25 12:35 PM,3-1191,Sale,Snack,80003,Kentang Goreng,,,1.000,16000.00,0.00,16000.00,7288.00,8712.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/10/25 10:11 PM,3-1190,Sale,Coffee Based,10001,Tubruk,,,1.000,16000.00,0.00,16000.00,2396.00,13604.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/10/25 10:00 PM,3-1189,Sale,Signature Based,40002,Kopi Susu Ice,,,1.000,22000.00,0.00,22000.00,7735.00,14265.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/10/25 10:00 PM,3-1189,Sale,Tea Based,60006,Milk Tea Ice,,,1.000,17000.00,0.00,17000.00,2790.00,14210.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,Li,Closed
9/10/25 9:45 PM,3-1188,Sale,,10009,kasmaran,,,1.000,23000.00,23000.00,0.00,11000.00,-11000.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/10/25 9:45 PM,3-1188,Sale,,10009,kasmaran,,,1.000,23000.00,23000.00,0.00,11000.00,-11000.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/10/25 9:45 PM,3-1188,Sale,Signature Based,40006,Arunika,,,1.000,20000.00,20000.00,0.00,3256.00,-3256.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/10/25 9:45 PM,3-1188,Sale,Signature Based,40010,Kirana,,,1.000,25000.00,25000.00,0.00,7101.00,-7101.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/10/25 9:45 PM,3-1188,Sale,Tea Based,60006,Milk Tea Ice,,,1.000,17000.00,17000.00,0.00,2790.00,-2790.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/10/25 9:23 PM,3-1187,Sale,,10023,Kenang,,,1.000,23000.00,0.00,23000.00,0.00,23000.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/10/25 9:23 PM,3-1187,Sale,Toast,11004,Roti Bakar Keju,,,1.000,14000.00,0.00,14000.00,6214.00,7786.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/10/25 8:57 PM,3-1186,Sale,,10023,Kenang,,,1.000,23000.00,0.00,23000.00,0.00,23000.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/10/25 8:57 PM,3-1186,Sale,Snack,80004,Tahu Tuna,,,1.000,16000.00,0.00,16000.00,9653.00,6347.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/10/25 8:54 PM,3-1185,Sale,Tea Based,60001,Lemon Hot,,,1.000,16000.00,0.00,16000.00,1284.00,14716.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/10/25 8:54 PM,3-1185,Sale,Signature Based,40006,Arunika,,,1.000,20000.00,0.00,20000.00,3256.00,16744.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/10/25 8:36 PM,3-1184,Sale,,10023,Kenang,,,1.000,23000.00,0.00,23000.00,0.00,23000.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/10/25 8:36 PM,3-1184,Sale,Coffee Based,10003,Vietnam Drip,,,1.000,18000.00,0.00,18000.00,3415.00,14585.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/10/25 8:36 PM,3-1184,Sale,Snack,80001,Basreng,,,1.000,16000.00,0.00,16000.00,4744.00,11256.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/10/25 8:36 PM,3-1184,Sale,Toast,11004,Roti Bakar Keju,,,1.000,14000.00,0.00,14000.00,6214.00,7786.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/10/25 7:38 PM,3-1183,Sale,Coffee Based,10003,Vietnam Drip,,,1.000,18000.00,0.00,18000.00,3415.00,14585.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/10/25 7:38 PM,3-1183,Sale,Toast,11004,Roti Bakar Keju,,,1.000,14000.00,0.00,14000.00,6214.00,7786.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/10/25 7:31 PM,3-1182,Sale,Espresso Based,30004,Black Ice,,,1.000,18000.00,0.00,18000.00,5641.00,12359.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/10/25 7:00 PM,3-1181,Sale,Main Course,12007,Ayam Chili Padi,,,1.000,26000.00,0.00,26000.00,13968.00,12032.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/10/25 7:00 PM,3-1181,Sale,Tea Based,60001,Lemon Hot,,,1.000,16000.00,0.00,16000.00,1284.00,14716.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,No sugar,Closed
9/10/25 7:00 PM,3-1181,Sale,Tea Based,60005,Milk Tea Hot,,,1.000,17000.00,0.00,17000.00,2078.00,14922.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/10/25 7:00 PM,3-1181,Sale,Snack,80002,Cireng,,,1.000,16000.00,0.00,16000.00,7040.00,8960.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/10/25 7:00 PM,3-1181,Sale,Main Course,12006,Ayam Mentega,,,1.000,26000.00,0.00,26000.00,10732.00,15268.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/10/25 7:00 PM,3-1181,Sale,Snack,80002,Cireng,,,1.000,16000.00,0.00,16000.00,7040.00,8960.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/10/25 7:00 PM,3-1181,Sale,Snack,80004,Tahu Tuna,,,1.000,16000.00,0.00,16000.00,9653.00,6347.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/10/25 7:00 PM,3-1181,Sale,Snack,80005,Pisang Goreng Aren,,,1.000,17000.00,0.00,17000.00,5226.00,11774.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/10/25 7:00 PM,3-1181,Sale,Espresso Based,30007,Latte Ice,,,1.000,27000.00,0.00,27000.00,9723.00,17277.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,Ls,Closed
9/10/25 7:00 PM,3-1181,Sale,Tea Based,60002,Lemon Ice,,,1.000,16000.00,0.00,16000.00,1783.00,14217.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
